Date_Scrap,Power Station,Plant Name,Location,Latitude,Longitude,Confidence_Location,Unit name,Status,Fuel(s),Capacity (MW),Technology,Start year,Retired year,Owner,URL,
1/23/2024,Savarimangalam power station,Savarimangalam power station,"Savarimangalam, Thoothukudi, Tamil Nadu, India",8.862239,77.985642,approximate,Phase I Unit 2,cancelled,coal - unknown,660,unknown,,,SPR Infrastructure India [100.0%],https://www.gem.wiki/Savarimangalam_power_station,
1/23/2024,Savarimangalam power station,Savarimangalam power station,"Savarimangalam, Thoothukudi, Tamil Nadu, India",8.862239,77.985642,approximate,Phase I Unit 1,cancelled,coal - unknown,660,unknown,,,SPR Infrastructure India [100.0%],https://www.gem.wiki/Savarimangalam_power_station,
1/23/2024,Savarimangalam power station,Savarimangalam power station,"Savarimangalam, Thoothukudi, Tamil Nadu, India",8.862239,77.985642,approximate,Phase II Unit 1,cancelled,coal - unknown,660,unknown,,,SPR Infrastructure India [100.0%],https://www.gem.wiki/Savarimangalam_power_station,
1/23/2024,Savarimangalam power station,Savarimangalam power station,"Savarimangalam, Thoothukudi, Tamil Nadu, India",8.862239,77.985642,approximate,Phase II Unit 2,cancelled,coal - unknown,660,unknown,,,SPR Infrastructure India [100.0%],https://www.gem.wiki/Savarimangalam_power_station,
1/23/2024,Seoni power station,Seoni power station,"Seoni, Madhya Pradesh, India",22.09,79.55,approximate,Unit 1,cancelled,coal - unknown,660,unknown,,,VISA Power [100.0%],https://www.gem.wiki/Seoni_power_station,
1/23/2024,Seoni power station,Seoni power station,"Seoni, Madhya Pradesh, India",22.09,79.55,approximate,Unit 2,cancelled,coal - unknown,660,unknown,,,VISA Power [100.0%],https://www.gem.wiki/Seoni_power_station,
1/23/2024,SEPC Tuticorin power station,SEPC Tuticorin power station,"Thoothukudi, Thoothukudi, Thoothukudi, Tamil Nadu, India",8.75533,78.158433,approximate,Unit 1,operating,coal - unknown,525,unknown,2021,,SEPC Power [100.0%],https://www.gem.wiki/SEPC_Tuticorin_power_station,
1/23/2024,Seraikela power station,Seraikela power station,"Seraikela- Kharswan, Jharkhand, India",23.018671,85.94376,approximate,Unit 3,cancelled,coal - unknown,150,subcritical,,,Kohinoor Power (Pvt) Ltd [100.0%],https://www.gem.wiki/Seraikela_power_station,
1/23/2024,Seraikela power station,Seraikela power station,"Seraikela- Kharswan, Jharkhand, India",23.018671,85.94376,approximate,Unit 1,cancelled,coal - unknown,30,subcritical,,,Abhijeet Group [100.0%],https://www.gem.wiki/Seraikela_power_station,
1/23/2024,Seraikela power station,Seraikela power station,"Seraikela- Kharswan, Jharkhand, India",23.018671,85.94376,approximate,Unit 2,cancelled,coal - unknown,30,subcritical,,,Abhijeet Group [100.0%],https://www.gem.wiki/Seraikela_power_station,
1/23/2024,Shahdol power station,Shahdol power station,"Lalpur, Sohagpur, Shahdol, Madhya Pradesh, India",23.275,81.483611,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,GMR Energy Ltd [100.0%],https://www.gem.wiki/Shahdol_power_station,
1/23/2024,Shahdol power station,Shahdol power station,"Lalpur, Sohagpur, Shahdol, Madhya Pradesh, India",23.275,81.483611,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,GMR Energy Ltd [100.0%],https://www.gem.wiki/Shahdol_power_station,
1/23/2024,Shahdol power station (Pagaria),Shahdol power station (Pagaria),"Shahdol, Madhya Pradesh, India",23.3,81.35,approximate,Unit 4,cancelled,coal - unknown,135,subcritical,,,Pagaria Power [100.0%],https://www.gem.wiki/Shahdol_power_station_(Pagaria),
1/23/2024,Shahdol power station (Pagaria),Shahdol power station (Pagaria),"Shahdol, Madhya Pradesh, India",23.3,81.35,approximate,Unit 3,cancelled,coal - unknown,135,subcritical,,,Pagaria Power [100.0%],https://www.gem.wiki/Shahdol_power_station_(Pagaria),
1/23/2024,Shahdol power station (Pagaria),Shahdol power station (Pagaria),"Shahdol, Madhya Pradesh, India",23.3,81.35,approximate,Unit 1,cancelled,coal - unknown,135,subcritical,,,Pagaria Power [100.0%],https://www.gem.wiki/Shahdol_power_station_(Pagaria),
1/23/2024,Shahdol power station (Pagaria),Shahdol power station (Pagaria),"Shahdol, Madhya Pradesh, India",23.3,81.35,approximate,Unit 2,cancelled,coal - unknown,135,subcritical,,,Pagaria Power [100.0%],https://www.gem.wiki/Shahdol_power_station_(Pagaria),
1/23/2024,Shahpur Thermal Power Project,Shahpur Thermal Power Project,"Shahpur, Alibag, Raigad, Maharashtra, India",18.64,72.88,approximate,Unit 1,cancelled,coal - unknown,1200,unknown,,,Maharashtra Energy Generation Ltd [100.0%],https://www.gem.wiki/Shahpur_Thermal_Power_Project,
1/23/2024,Shahpura power station,Shahpura power station,"Shahpura, Jabalpur, Madhya Pradesh, India",23.138821,79.667655,approximate,Unit 2,cancelled,coal - unknown,750,supercritical,,,MP Power Trading Co Ltd [100.0%],https://www.gem.wiki/Shahpura_power_station,
1/23/2024,Shahpura power station,Shahpura power station,"Shahpura, Jabalpur, Madhya Pradesh, India",23.138821,79.667655,approximate,Unit 1,cancelled,coal - unknown,750,supercritical,,,MP Power Trading Co Ltd [100.0%],https://www.gem.wiki/Shahpura_power_station,
1/23/2024,Shree Singaji Thermal Power Project,Shree Singaji Thermal Power Project,"Dongalia, Khandwa, Madhya Pradesh, India",22.09914,76.531727,exact,Stage I Unit 1,operating,coal - subbituminous,600,subcritical,2014,,Madhya Pradesh Power Generating Co Ltd (MPPGCL) [100.0%],https://www.gem.wiki/Shree_Singaji_Thermal_Power_Project,
1/23/2024,Shree Singaji Thermal Power Project,Shree Singaji Thermal Power Project,"Dongalia, Khandwa, Madhya Pradesh, India",22.09914,76.531727,exact,Stage I Unit 2,operating,coal - subbituminous,600,subcritical,2014,,Madhya Pradesh Power Generating Co Ltd (MPPGCL) [100.0%],https://www.gem.wiki/Shree_Singaji_Thermal_Power_Project,
1/23/2024,Shree Singaji Thermal Power Project,Shree Singaji Thermal Power Project,"Dongalia, Khandwa, Madhya Pradesh, India",22.09914,76.531727,exact,Stage II Unit 4,operating,coal - unknown,660,supercritical,2019,,Madhya Pradesh Power Generating Co Ltd (MPPGCL) [100.0%],https://www.gem.wiki/Shree_Singaji_Thermal_Power_Project,
1/23/2024,Shree Singaji Thermal Power Project,Shree Singaji Thermal Power Project,"Dongalia, Khandwa, Madhya Pradesh, India",22.09914,76.531727,exact,Stage II Unit 3,operating,coal - unknown,660,supercritical,2018,,Madhya Pradesh Power Generating Co Ltd (MPPGCL) [100.0%],https://www.gem.wiki/Shree_Singaji_Thermal_Power_Project,
1/23/2024,Shriram Rayons power station,Shriram Rayons power station,"Shiram Nagar Industrial Area, Ladpura, Kota, Rajasthan, India",25.138396,75.883598,exact,Unit 1,operating,coal - unknown,141,subcritical,2005,,DCM Shriram Industries Ltd [100.0%],https://www.gem.wiki/Shriram_Rayons_power_station,
1/23/2024,Sidhi Cement Plant power station,Sidhi Cement Plant power station,"Kariajhar-Majhgawan, Rampur Naikin, Sidhi, Madhya Pradesh, India",24.326294,81.332817,exact,Unit 3,operating,coal - unknown,60,subcritical,2014,,UltraTech Cement Ltd [100.0%],https://www.gem.wiki/Sidhi_Cement_Plant_power_station,
1/23/2024,Sidhi Cement Plant power station,Sidhi Cement Plant power station,"Kariajhar-Majhgawan, Rampur Naikin, Sidhi, Madhya Pradesh, India",24.326294,81.332817,exact,Unit 1,operating,coal - unknown,35,subcritical,2007,,UltraTech Cement Ltd [100.0%],https://www.gem.wiki/Sidhi_Cement_Plant_power_station,
1/23/2024,Sidhi Cement Plant power station,Sidhi Cement Plant power station,"Kariajhar-Majhgawan, Rampur Naikin, Sidhi, Madhya Pradesh, India",24.326294,81.332817,exact,Unit 2,operating,coal - unknown,60,subcritical,2014,,UltraTech Cement Ltd [100.0%],https://www.gem.wiki/Sidhi_Cement_Plant_power_station,
1/23/2024,Sidhi Power Project,Sidhi Power Project,"Bhumka and Musamudhi, Majhauli, Sidhi, Madhya Pradesh, India",24.133333,81.866667,exact,Unit 2,cancelled,coal - unknown,600,supercritical,,,Aryan Renewable Energy Pvt Ltd [100.0%],https://www.gem.wiki/Sidhi_Power_Project,
1/23/2024,Sidhi Power Project,Sidhi Power Project,"Bhumka and Musamudhi, Majhauli, Sidhi, Madhya Pradesh, India",24.133333,81.866667,exact,Unit 1,cancelled,coal - unknown,600,supercritical,,,Aryan Renewable Energy Pvt Ltd [100.0%],https://www.gem.wiki/Sidhi_Power_Project,
1/23/2024,Sigma Infrarop power station (Khamman),Sigma Infrarop power station (Khamman),"Khamman, Telangana, India",17.247253,80.151445,approximate,Unit 1,cancelled,coal - unknown,2640,unknown,,,Sigma Infrarop Ltd [100.0%],https://www.gem.wiki/Sigma_Infrarop_power_station_(Khamman),
1/23/2024,Sikka Thermal Power Station,Sikka Thermal Power Station,"Sikka, Jamnagar, Jamnagar, Gujarat, India",22.420828,69.8276,exact,Unit 2,retired,coal - unknown,120,subcritical,1993,2017,Gujarat State Electricity Corp Ltd (GSECL) [100.0%],https://www.gem.wiki/Sikka_Thermal_Power_Station,
1/23/2024,Sikka Thermal Power Station,Sikka Thermal Power Station,"Sikka, Jamnagar, Jamnagar, Gujarat, India",22.420828,69.8276,exact,Unit 4,operating,coal - unknown,250,subcritical,2015,,Gujarat State Electricity Corp Ltd (GSECL) [100.0%],https://www.gem.wiki/Sikka_Thermal_Power_Station,
1/23/2024,Sikka Thermal Power Station,Sikka Thermal Power Station,"Sikka, Jamnagar, Jamnagar, Gujarat, India",22.420828,69.8276,exact,Unit 1,retired,coal - unknown,120,subcritical,1988,2017,Gujarat State Electricity Corp Ltd (GSECL) [100.0%],https://www.gem.wiki/Sikka_Thermal_Power_Station,
1/23/2024,Sikka Thermal Power Station,Sikka Thermal Power Station,"Sikka, Jamnagar, Jamnagar, Gujarat, India",22.420828,69.8276,exact,Unit 3,operating,coal - unknown,250,subcritical,2015,,Gujarat State Electricity Corp Ltd (GSECL) [100.0%],https://www.gem.wiki/Sikka_Thermal_Power_Station,
1/23/2024,Siltara SKS power station,Siltara SKS power station,"Siltara, Raipur, Chhattisgarh, India",21.391385,81.646357,exact,Unit 2,operating,coal - unknown,30,subcritical,,,SKS Power Generation Chhattisgarh Ltd [100.0%],https://www.gem.wiki/Siltara_SKS_power_station,
1/23/2024,Siltara Works power station,Siltara Works power station,"Siltara, Raipur, Chhattisgarh, India",20.916667,82,approximate,Unit 3,operating,coal - unknown,30,subcritical,2006,,Godawari Power and Ispat Ltd [100.0%],https://www.gem.wiki/Siltara_Works_power_station,
1/23/2024,Simar power station,Simar power station,"Simar, Junagadh, Gujarat, India",21.012822,70.272828,approximate,Unit 1,cancelled,coal - unknown,1600,unknown,,,JSW Energy Ltd [100.0%],https://www.gem.wiki/Simar_power_station,
1/23/2024,Simhadri power station,Simhadri power station,"Visakhapatnam, Andhra Pradesh, India",17.591,83.09166,exact,Unit 1,operating,coal - bituminous,500,subcritical,2002,,NTPC Ltd [100.0%],https://www.gem.wiki/Simhadri_power_station,
1/23/2024,Simhadri power station,Simhadri power station,"Visakhapatnam, Andhra Pradesh, India",17.591,83.09166,exact,Unit 2,operating,coal - bituminous,500,subcritical,2002,,NTPC Ltd [100.0%],https://www.gem.wiki/Simhadri_power_station,
1/23/2024,Simhadri power station,Simhadri power station,"Visakhapatnam, Andhra Pradesh, India",17.591,83.09166,exact,Unit 6,cancelled,coal - unknown,660,supercritical,,,NTPC Ltd [100.0%],https://www.gem.wiki/Simhadri_power_station,
1/23/2024,Simhadri power station,Simhadri power station,"Visakhapatnam, Andhra Pradesh, India",17.591,83.09166,exact,Unit 4,operating,coal - unknown,500,unknown,2012,,NTPC Ltd [100.0%],https://www.gem.wiki/Simhadri_power_station,
1/23/2024,Simhadri power station,Simhadri power station,"Visakhapatnam, Andhra Pradesh, India",17.591,83.09166,exact,Unit 3,operating,coal - unknown,500,unknown,2011,,NTPC Ltd [100.0%],https://www.gem.wiki/Simhadri_power_station,
1/23/2024,Simhadri power station,Simhadri power station,"Visakhapatnam, Andhra Pradesh, India",17.591,83.09166,exact,Unit 5,cancelled,coal - unknown,660,supercritical,,,NTPC Ltd [100.0%],https://www.gem.wiki/Simhadri_power_station,
1/23/2024,Simhapuri Thamminapatnam power station,Simhapuri Thamminapatnam power station,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.204576,80.086636,exact,Unit 2,mothballed,coal - unknown,150,subcritical,2012,,Simhapuri Energy Ltd (SEL) [100.0%],https://www.gem.wiki/Simhapuri_Thamminapatnam_power_station,
1/23/2024,Simhapuri Thamminapatnam power station,Simhapuri Thamminapatnam power station,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.204576,80.086636,exact,Unit 4,mothballed,coal - unknown,150,subcritical,2015,,Simhapuri Energy Ltd (SEL) [100.0%],https://www.gem.wiki/Simhapuri_Thamminapatnam_power_station,
1/23/2024,Simhapuri Thamminapatnam power station,Simhapuri Thamminapatnam power station,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.204576,80.086636,exact,Unit 1,mothballed,coal - unknown,150,subcritical,2012,,Simhapuri Energy Ltd (SEL) [100.0%],https://www.gem.wiki/Simhapuri_Thamminapatnam_power_station,
1/23/2024,Simhapuri Thamminapatnam power station,Simhapuri Thamminapatnam power station,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.204576,80.086636,exact,Phase III Unit 1,cancelled,coal - unknown,660,supercritical,,,Simhapuri Energy Ltd (SEL) [100.0%],https://www.gem.wiki/Simhapuri_Thamminapatnam_power_station,
1/23/2024,Simhapuri Thamminapatnam power station,Simhapuri Thamminapatnam power station,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.204576,80.086636,exact,Unit 3,mothballed,coal - unknown,150,subcritical,2014,,Simhapuri Energy Ltd (SEL) [100.0%],https://www.gem.wiki/Simhapuri_Thamminapatnam_power_station,
1/23/2024,Simhapuri Thamminapatnam power station,Simhapuri Thamminapatnam power station,"Thamminapatnam, Chillakur, Nellore, Andhra Pradesh, India",14.204576,80.086636,exact,Phase III Unit 2,cancelled,coal - unknown,660,supercritical,,,Simhapuri Energy Ltd (SEL) [100.0%],https://www.gem.wiki/Simhapuri_Thamminapatnam_power_station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 7,operating,coal - bituminous,500,subcritical,1987,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 8,permitted,coal - unknown,800,supercritical,,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 2,operating,coal - bituminous,200,subcritical,1982,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 3,operating,coal - bituminous,200,subcritical,1983,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 5,operating,coal - bituminous,200,subcritical,1984,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 6,operating,coal - bituminous,500,subcritical,1986,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 9,permitted,coal - unknown,800,supercritical,,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 1,operating,coal - bituminous,200,subcritical,1982,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singrauli Super Thermal Power Station,Singrauli Super Thermal Power Station,"Shaktinagar, Dudhi, Sonbhadra, Uttar Pradesh, India",24.1042119,82.7063552,exact,Unit 4,operating,coal - bituminous,200,subcritical,1983,,NTPC Ltd [100.0%],https://www.gem.wiki/Singrauli_Super_Thermal_Power_Station,
1/23/2024,Singur power station,Singur power station,"Singur, Hooghly, West Bengal, India",22.81,88.23,approximate,Unit 1,cancelled,coal - unknown,800,supercritical,,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Singur_power_station,
1/23/2024,Singur power station,Singur power station,"Singur, Hooghly, West Bengal, India",22.81,88.23,approximate,Unit 2,cancelled,coal - unknown,800,supercritical,,,The West Bengal Power Development Corp Ltd (WBPDCL) [100.0%],https://www.gem.wiki/Singur_power_station,
1/23/2024,Sinor power station,Sinor power station,"Sinor, Dabhoi, Vadodara, Gujarat, India",22,73.3,approximate,Unit 2,cancelled,coal - unknown,800,unknown,,,Gujarat State Electricity Corp Ltd (GSECL) [100.0%],https://www.gem.wiki/Sinor_power_station,
1/23/2024,Sinor power station,Sinor power station,"Sinor, Dabhoi, Vadodara, Gujarat, India",22,73.3,approximate,Unit 1,cancelled,coal - unknown,800,unknown,,,Gujarat State Electricity Corp Ltd (GSECL) [100.0%],https://www.gem.wiki/Sinor_power_station,
1/23/2024,Sipat power station,Sipat power station,"Sipat, Bilaspur, Chhattisgarh, India",22.131662,82.29035,exact,Unit 3,operating,coal - unknown,660,supercritical,2012,,NTPC Ltd [100.0%],https://www.gem.wiki/Sipat_power_station,
1/23/2024,Sipat power station,Sipat power station,"Sipat, Bilaspur, Chhattisgarh, India",22.131662,82.29035,exact,Unit 6,pre-permit,coal - unknown,800,ultra-supercritical,2028-2029,,NTPC Ltd [100.0%],https://www.gem.wiki/Sipat_power_station,
1/23/2024,Sipat power station,Sipat power station,"Sipat, Bilaspur, Chhattisgarh, India",22.131662,82.29035,exact,Unit 4,operating,coal - unknown,500,subcritical,2007,,NTPC Ltd [100.0%],https://www.gem.wiki/Sipat_power_station,
1/23/2024,Sipat power station,Sipat power station,"Sipat, Bilaspur, Chhattisgarh, India",22.131662,82.29035,exact,Unit 2,operating,coal - unknown,660,supercritical,2011,,NTPC Ltd [100.0%],https://www.gem.wiki/Sipat_power_station,
1/23/2024,Sipat power station,Sipat power station,"Sipat, Bilaspur, Chhattisgarh, India",22.131662,82.29035,exact,Unit 5,operating,coal - unknown,500,subcritical,2008,,NTPC Ltd [100.0%],https://www.gem.wiki/Sipat_power_station,
1/23/2024,Sipat power station,Sipat power station,"Sipat, Bilaspur, Chhattisgarh, India",22.131662,82.29035,exact,Unit 1,operating,coal - unknown,660,supercritical,2011,,NTPC Ltd [100.0%],https://www.gem.wiki/Sipat_power_station,
1/23/2024,Sirdala power station,Sirdala power station,"Sirdala, Nawada, Bihar, India",24.87995,85.53,approximate,Unit 1,cancelled,coal - unknown,2640,supercritical,,,Global Powmin [100.0%],https://www.gem.wiki/Sirdala_power_station,
1/23/2024,Sirkali power station,Sirkali power station,"Sirkazhi, Nagapattinam, Tamil Nadu, India",11.23,79.73,approximate,Phase II,cancelled,coal - unknown,2000,unknown,,,NLC India Ltd [100.0%],https://www.gem.wiki/Sirkali_power_station,
1/23/2024,Sirkali power station,Sirkali power station,"Sirkazhi, Nagapattinam, Tamil Nadu, India",11.23,79.73,approximate,Phase I,cancelled,coal - unknown,2000,unknown,,,NLC India Ltd [100.0%],https://www.gem.wiki/Sirkali_power_station,
1/23/2024,Sirkazhi power station,Sirkazhi power station,"Perunthottam & Agaraperunthottam, Sirkazhi, Nagapattinum, Tamil Nadu, India",11.193889,79.836667,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,Garuda Thermal Power Pvt Ltd [100.0%],https://www.gem.wiki/Sirkazhi_power_station,
1/23/2024,Sirkazhi power station,Sirkazhi power station,"Perunthottam & Agaraperunthottam, Sirkazhi, Nagapattinum, Tamil Nadu, India",11.193889,79.836667,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,Garuda Thermal Power Pvt Ltd [100.0%],https://www.gem.wiki/Sirkazhi_power_station,
1/23/2024,Sitapuram Cement power station,Sitapuram Cement power station,"Dondapadu, Nalgonda, Telangana, India",17.054159,79.269791,approximate,Unit 1,operating,coal - unknown,43,subcritical,2008,,KSK Energy Ventures Ltd [100.0%],https://www.gem.wiki/Sitapuram_Cement_power_station,
1/23/2024,Sodamal power station,Sodamal power station,"Sodamal, Kolabira, Jharsuguda, Odisha, India",21.8602,84.0155,approximate,Unit 2,cancelled,coal - unknown,660,supercritical,,,Kalinga Energy and Power [100.0%],https://www.gem.wiki/Sodamal_power_station,
1/23/2024,Sodamal power station,Sodamal power station,"Sodamal, Kolabira, Jharsuguda, Odisha, India",21.8602,84.0155,approximate,Unit 1,cancelled,coal - unknown,660,supercritical,,,Kalinga Energy and Power [100.0%],https://www.gem.wiki/Sodamal_power_station,
1/23/2024,Solapur power station,Solapur power station,"Fatatewadi & Ahirwadi, South Solarpur, Solarpur, Maharashtra, India",17.551296,75.9832,exact,Unit 2,operating,coal - unknown,660,supercritical,2019,,NTPC Ltd [100.0%],https://www.gem.wiki/Solapur_power_station,
1/23/2024,Solapur power station,Solapur power station,"Fatatewadi & Ahirwadi, South Solarpur, Solarpur, Maharashtra, India",17.551296,75.9832,exact,Unit 1,operating,coal - unknown,660,supercritical,2017,,NTPC Ltd [100.0%],https://www.gem.wiki/Solapur_power_station,
1/23/2024,Sompeta power station (Suryachakra),Sompeta power station (Suryachakra),"Sompeta, Srikakulam, Andhra Pradesh, India",18.93742,84.590157,approximate,Unit 1,cancelled,coal - unknown,600,subcritical,,,Suryachakra Group [100.0%],https://www.gem.wiki/Sompeta_power_station_(Suryachakra),
1/23/2024,Sompeta power station (Suryachakra),Sompeta power station (Suryachakra),"Sompeta, Srikakulam, Andhra Pradesh, India",18.93742,84.590157,approximate,Unit 2,cancelled,coal - unknown,600,subcritical,,,Suryachakra Group [100.0%],https://www.gem.wiki/Sompeta_power_station_(Suryachakra),
1/23/2024,Southern CESC power station,Southern CESC power station,"Port of Kolkata, Kolkata, Kolkata, West Bengal, India",22.549591,88.291512,exact,Phase B Unit 2,operating,coal - bituminous,67.5,subcritical,1990,,CESC Ltd (CESC) [100.0%],https://www.gem.wiki/Southern_CESC_power_station,
1/23/2024,Southern CESC power station,Southern CESC power station,"Port of Kolkata, Kolkata, Kolkata, West Bengal, India",22.549591,88.291512,exact,Phase B Unit 1,operating,coal - bituminous,67.5,subcritical,1990,,CESC Ltd (CESC) [100.0%],https://www.gem.wiki/Southern_CESC_power_station,
1/23/2024,Spi Ports power station,Spi Ports power station,"Bilipada, Mahakalpara, Kendrapara, Odisha, India",20.474444,86.545278,exact,Unit 1,cancelled,coal - unknown,660,supercritical,,,SPI Ports Pvt Ltd [100.0%],https://www.gem.wiki/Spi_Ports_power_station,
1/23/2024,Spi Ports power station,Spi Ports power station,"Bilipada, Mahakalpara, Kendrapara, Odisha, India",20.474444,86.545278,exact,Unit 2,cancelled,coal - unknown,660,supercritical,,,SPI Ports Pvt Ltd [100.0%],https://www.gem.wiki/Spi_Ports_power_station,
1/23/2024,Sree Siva Satyadeva Power Plant,Sree Siva Satyadeva Power Plant,"Srikakulam, Andhra Pradesh, India",18.3,83.9,approximate,Unit 1,cancelled,coal - unknown,2000,unknown,,,Sree Siva Satyadeva Power Plant Pvt Ltd [100.0%],https://www.gem.wiki/Sree_Siva_Satyadeva_Power_Plant,
1/23/2024,Sri Damodaram Sanjeevaiah Thermal Power Station,Sri Damodaram Sanjeevaiah Thermal Power Station,"Nelaturu, Muttukuru, Nellore, Andhra Pradesh, India",14.327604,80.122105,exact,Unit 1,operating,coal - bituminous,800,supercritical,2014,,Andhra Pradesh Power Development Co Ltd (APPDCL) [100.0%],https://www.gem.wiki/Sri_Damodaram_Sanjeevaiah_Thermal_Power_Station,
1/23/2024,Sri Damodaram Sanjeevaiah Thermal Power Station,Sri Damodaram Sanjeevaiah Thermal Power Station,"Nelaturu, Muttukuru, Nellore, Andhra Pradesh, India",14.327604,80.122105,exact,Unit 2,operating,coal - bituminous,800,supercritical,2015,,Andhra Pradesh Power Development Co Ltd (APPDCL) [100.0%],https://www.gem.wiki/Sri_Damodaram_Sanjeevaiah_Thermal_Power_Station,
1/23/2024,Sri Damodaram Sanjeevaiah Thermal Power Station,Sri Damodaram Sanjeevaiah Thermal Power Station,"Nelaturu, Muttukuru, Nellore, Andhra Pradesh, India",14.327604,80.122105,exact,Unit 3,operating,coal - unknown,800,supercritical,2023,,Andhra Pradesh Power Development Co Ltd (APPDCL) [100.0%],https://www.gem.wiki/Sri_Damodaram_Sanjeevaiah_Thermal_Power_Station,
1/23/2024,Sri Ramchandrapur power project,Sri Ramchandrapur power project,"Sriramchnadarpuram, Ganjam, Odisha, India",19.383,85.05,approximate,Unit 1,cancelled,coal - unknown,120,supercritical,,,Dr. RKP Power [100.0%],https://www.gem.wiki/Sri_Ramchandrapur_power_project,
1/23/2024,Srikakulam Thermal Power Station,Srikakulam Thermal Power Station,"Polaki, Srikakulam, Andhra Pradesh, India",18.3667,84.1,approximate,Unit 1,cancelled,coal - unknown,4000,ultra-supercritical,,,"Sumitomo Corp, Andhra Pradesh Power Generation Corp Ltd (APGENCO)",https://www.gem.wiki/Srikakulam_Thermal_Power_Station,
1/23/2024,Srirampur Coal-to-Liquids Project,Srirampur Coal-to-Liquids Project,"Ranjagola, Hindol, Dhenkanal, Odisha, India",20.71623,85.28414,approximate,Phase 1,cancelled,coal - unknown,1080,unknown,,,Strategic Energy Technology Systems Pvt Ltd [100.0%],https://www.gem.wiki/Srirampur_Coal-to-Liquids_Project,
1/23/2024,Sundargarh Ultra Mega Power Project,Sundargarh Ultra Mega Power Project,"Bhedabahal, Sundergarh, Odisha, India",22.040484,84.032603,approximate,Phase 1,cancelled,coal - unknown,4000,supercritical,,,Orissa Integrated Power Ltd (OIPL) [100.0%],https://www.gem.wiki/Sundargarh_Ultra_Mega_Power_Project,
1/23/2024,Surat Lignite Power Plant,Surat Lignite Power Plant,"Nani Naroli Tal, Mangrol, Surat, Gujarat, India",21.397304,73.106993,exact,Unit 1,operating,coal - lignite,125,subcritical,2000,,Gujarat Industries Power Company Co Ltd,https://www.gem.wiki/Surat_Lignite_Power_Plant,
1/23/2024,Surat Lignite Power Plant,Surat Lignite Power Plant,"Nani Naroli Tal, Mangrol, Surat, Gujarat, India",21.397304,73.106993,exact,Unit 3,operating,coal - lignite,125,subcritical,2010,,Gujarat Industries Power Company Co Ltd,https://www.gem.wiki/Surat_Lignite_Power_Plant,
